TransactionID,Date,StoreID,ProductID,Quantity,UnitPrice,CustomerID,PaymentMethod,ProductCategory
T4484,2023-10-18,S004,P011,3,448,C245,Cash,Headphones
T4485,2023-03-10,S002,P006,5,857,C131,Cash,Mouse
T4486,2023-05-09,S001,P009,1,1329,C320,Card,Monitor
T4487,2023-07-15,S003,P001,1,444,C233,Cash,Printer
T4488,2023-05-20,S005,P012,3,1001,C164,Cash,Monitor
T4489,2023-10-10,S005,P014,5,223,C176,Cash,Tablet
T4490,2023-11-08,S001,P006,4,1118,C231,Online,Mouse
T4491,2023-08-22,S004,P001,4,904,C138,Cash,Printer
T4492,2023-01-23,S003,P002,2,1214,C154,Card,Headphones
T4493,2023-06-02,S001,P011,3,588,C230,Online,Headphones
T4494,2023-10-04,S004,P003,5,794,C318,Card,Monitor
T4495,2023-03-02,S005,P010,3,770,C102,Cash,Smartwatch
T4496,2023-11-15,S002,P006,4,99,C346,Cash,Mouse
T4497,2023-02-21,S003,P006,5,1134,C240,Cash,Mouse
T4498,2023-12-10,S003,P020,1,292,C396,Online,Smartphone
T4499,2023-06-02,S004,P002,1,1342,C358,Cash,Headphones
T4500,2023-08-25,S001,P010,5,1213,C205,Card,Smartwatch
T4501,2023-11-07,S005,P006,3,1230,C285,Online,Mouse
T4502,2023-10-29,S004,P017,3,646,C344,Card,Smartphone
T4503,2023-02-01,S002,P014,1,325,C264,Card,Tablet
T4504,2023-02-24,S002,P005,1,1104,C232,Card,Printer
T4505,2023-12-18,S002,P017,4,57,C303,Card,Smartphone
T4506,2023-02-05,S004,P002,5,764,C310,Card,Headphones
T4507,2023-04-20,S005,P009,3,82,C201,Cash,Monitor
T4508,2023-06-26,S003,P012,4,859,C371,Card,Monitor
T4509,2023-12-28,S001,P019,3,977,C149,Card,Camera
T4510,2023-11-10,S003,P007,1,911,C339,Cash,Tablet
T4511,2023-10-22,S005,P009,5,86,C315,Online,Monitor
T4512,2023-12-02,S003,P016,2,83,C391,Cash,Smartwatch
T4513,2023-04-07,S004,P020,5,504,C380,Online,Smartphone
T4514,2023-08-01,S002,P011,2,493,C177,Card,Headphones
T4515,2023-11-13,S005,P012,4,1310,C251,Cash,Monitor
T4516,2023-05-17,S005,P015,2,261,C397,Online,Camera
T4517,2023-01-06,S003,P018,2,1213,C257,Online,Monitor
T4518,2023-04-19,S004,P019,4,751,C298,Cash,Camera
T4519,2023-02-04,S003,P016,5,657,C387,Cash,Smartwatch
T4520,2023-02-08,S003,P015,4,1031,C124,Cash,Camera
T4521,2023-05-30,S005,P005,1,410,C109,Cash,Printer
T4522,2023-04-28,S003,P011,1,353,C232,Cash,Headphones
T4523,2023-09-18,S002,P015,2,345,C177,Card,Camera
T4524,2023-03-28,S003,P018,4,201,C326,Card,Monitor
T4525,2023-03-17,S002,P013,4,1296,C231,Cash,Monitor
T4526,2023-11-09,S005,P004,4,1269,C190,Cash,Smartwatch
T4527,2023-08-02,S004,P017,5,649,C217,Card,Smartphone
T4528,2023-10-12,S002,P004,3,1372,C210,Online,Smartwatch
T4529,2023-08-27,S004,P016,3,260,C371,Card,Smartwatch
T4530,2023-06-14,S004,P015,3,281,C327,Cash,Camera
T4531,2023-03-28,S002,P014,5,919,C344,Online,Tablet
T4532,2023-05-21,S005,P012,4,744,C155,Cash,Monitor
T4533,2023-06-09,S001,P003,3,416,C137,Online,Monitor
T4534,2023-02-15,S004,P010,4,530,C155,Cash,Smartwatch
T4535,2023-04-22,S004,P008,2,621,C112,Card,Printer
T4536,2023-02-14,S005,P006,3,1252,C285,Cash,Mouse
T4537,2023-09-04,S005,P014,2,979,C337,Card,Tablet
T4538,2023-04-14,S003,P017,5,1089,C393,Online,Smartphone
T4539,2023-03-26,S005,P019,1,515,C304,Card,Camera
T4540,2023-05-14,S004,P016,5,1475,C311,Online,Smartwatch
T4541,2023-04-18,S002,P015,5,343,C326,Cash,Camera
T4542,2023-01-18,S001,P015,5,220,C107,Card,Camera
T4543,2023-04-04,S003,P001,3,1105,C320,Online,Printer
T4544,2023-05-30,S002,P012,2,312,C128,Online,Monitor
T4545,2023-09-03,S001,P010,3,1288,C393,Online,Smartwatch
T4546,2023-10-16,S001,P014,1,607,C312,Online,Tablet
T4547,2023-07-28,S001,P010,5,238,C289,Cash,Smartwatch
T4548,2023-05-06,S002,P010,4,835,C175,Cash,Smartwatch
T4549,2023-08-23,S003,P020,1,632,C342,Cash,Smartphone
T4550,2023-05-02,S003,P011,2,1051,C214,Online,Headphones
T4551,2023-05-18,S001,P016,1,649,C267,Cash,Smartwatch
T4552,2023-04-25,S002,P009,3,895,C206,Online,Monitor
T4553,2023-06-11,S001,P015,4,1334,C251,Online,Camera
T4554,2023-07-20,S005,P014,3,1255,C184,Online,Tablet
T4555,2023-08-22,S003,P019,5,391,C312,Card,Camera
T4556,2023-01-28,S004,P009,5,1003,C367,Cash,Monitor
T4557,2023-01-11,S001,P004,1,71,C369,Cash,Smartwatch
T4558,2023-07-25,S005,P007,5,1147,C277,Card,Tablet
T4559,2023-06-16,S003,P008,5,215,C371,Card,Printer
T4560,2023-09-04,S002,P008,2,283,C282,Card,Printer
T4561,2023-02-16,S003,P019,2,1448,C259,Card,Camera
T4562,2023-09-03,S002,P015,3,690,C289,Online,Camera
T4563,2023-05-07,S002,P016,3,1407,C286,Cash,Smartwatch
T4564,2023-05-27,S001,P009,2,656,C346,Cash,Monitor
T4565,2023-04-28,S001,P012,1,589,C142,Cash,Monitor
T4566,2023-06-01,S003,P016,2,1108,C385,Online,Smartwatch
T4567,2023-03-13,S005,P004,3,1304,C400,Cash,Smartwatch
T4568,2023-12-29,S003,P005,4,367,C394,Card,Printer
T4569,2023-05-17,S004,P008,5,392,C281,Cash,Printer
T4570,2023-06-24,S002,P001,4,1028,C282,Cash,Printer
T4571,2023-10-16,S002,P006,4,686,C318,Online,Mouse
T4572,2023-01-19,S001,P015,5,128,C263,Card,Camera
T4573,2023-07-14,S005,P004,2,942,C146,Card,Smartwatch
T4574,2023-11-26,S001,P011,1,622,C192,Card,Headphones
T4575,2023-06-24,S004,P005,4,498,C205,Cash,Printer
T4576,2023-12-20,S003,P018,1,331,C307,Card,Monitor
T4577,2023-05-21,S003,P015,3,724,C239,Card,Camera
T4578,2023-09-03,S005,P018,4,106,C129,Cash,Monitor
T4579,2023-04-03,S001,P020,3,240,C351,Online,Smartphone
T4580,2023-08-27,S001,P013,2,693,C291,Cash,Monitor
T4581,2023-07-24,S004,P005,4,91,C147,Online,Printer
T4582,2023-02-17,S003,P001,3,1246,C351,Online,Printer
T4583,2023-09-02,S001,P018,3,728,C363,Card,Monitor
T4584,2023-11-16,S005,P014,2,1323,C164,Card,Tablet
T4585,2023-11-13,S003,P005,1,551,C368,Cash,Printer
T4586,2023-10-22,S004,P006,1,1266,C112,Online,Mouse
T4587,2023-05-08,S005,P016,4,839,C392,Cash,Smartwatch
T4588,2023-12-10,S002,P012,2,799,C129,Card,Monitor
T4589,2023-10-09,S004,P020,4,791,C239,Online,Smartphone
T4590,2023-01-17,S005,P018,1,214,C185,Card,Monitor
T4591,2023-03-12,S001,P002,2,804,C174,Card,Headphones
T4592,2023-09-26,S002,P013,5,139,C351,Card,Monitor
T4593,2023-11-21,S004,P017,2,1036,C324,Online,Smartphone
T4594,2023-10-09,S001,P017,2,1131,C147,Online,Smartphone
T4595,2023-11-01,S002,P016,5,1336,C181,Card,Smartwatch
T4596,2023-01-07,S003,P018,3,697,C221,Online,Monitor
T4597,2023-11-10,S001,P008,3,799,C143,Card,Printer
T4598,2023-11-01,S005,P003,3,868,C246,Card,Monitor
T4599,2023-04-13,S004,P017,1,292,C174,Card,Smartphone
T4600,2023-11-05,S002,P018,2,712,C153,Online,Monitor
T4601,2023-07-12,S001,P006,5,907,C333,Cash,Mouse
T4602,2023-08-29,S003,P008,1,268,C395,Cash,Printer
T4603,2023-03-03,S004,P013,5,58,C300,Online,Monitor
T4604,2023-01-17,S004,P008,1,479,C262,Online,Printer
T4605,2023-06-20,S001,P019,1,62,C137,Card,Camera
T4606,2023-01-25,S003,P006,1,956,C197,Card,Mouse
T4607,2023-09-08,S002,P015,5,1019,C149,Cash,Camera
T4608,2023-09-10,S001,P010,4,1298,C110,Card,Smartwatch
T4609,2023-07-26,S002,P017,1,739,C140,Cash,Smartphone
T4610,2023-01-29,S004,P001,3,1140,C253,Cash,Printer
T4611,2023-04-27,S002,P007,2,726,C206,Online,Tablet
T4612,2023-10-09,S003,P013,4,233,C141,Online,Monitor
T4613,2023-05-24,S005,P003,4,1054,C264,Online,Monitor
T4614,2023-01-25,S003,P019,5,257,C358,Cash,Camera
T4615,2023-11-06,S002,P015,4,577,C311,Online,Camera
T4616,2023-06-05,S001,P005,5,1373,C302,Cash,Printer
T4617,2023-03-14,S004,P011,5,867,C295,Online,Headphones
T4618,2023-04-30,S005,P018,3,1052,C153,Cash,Monitor
T4619,2023-11-08,S001,P003,1,1314,C247,Card,Monitor
T4620,2023-11-17,S001,P006,4,504,C382,Card,Mouse
T4621,2023-04-03,S003,P003,1,951,C343,Cash,Monitor
T4622,2023-03-27,S002,P005,1,293,C151,Cash,Printer
T4623,2023-12-02,S003,P009,1,820,C214,Card,Monitor
T4624,2023-12-30,S002,P019,5,287,C373,Cash,Camera
T4625,2023-04-28,S003,P013,1,1319,C220,Cash,Monitor
T4626,2023-08-21,S001,P006,4,394,C289,Card,Mouse
T4627,2023-07-18,S004,P011,5,359,C146,Cash,Headphones
T4628,2023-07-25,S002,P014,4,1357,C343,Online,Tablet
T4629,2023-12-05,S005,P006,5,87,C150,Card,Mouse
T4630,2023-05-27,S005,P006,2,81,C111,Online,Mouse
T4631,2023-09-28,S001,P017,2,1316,C148,Cash,Smartphone
T4632,2023-05-19,S003,P011,2,341,C156,Cash,Headphones
T4633,2023-06-30,S003,P015,2,341,C108,Online,Camera
T4634,2023-01-30,S001,P009,5,807,C114,Cash,Monitor
T4635,2023-02-26,S005,P017,1,1455,C315,Cash,Smartphone
T4636,2023-08-20,S005,P007,3,627,C345,Online,Tablet
T4637,2023-05-26,S003,P007,3,1211,C154,Cash,Tablet
T4638,2023-02-17,S002,P001,2,1273,C373,Card,Printer
T4639,2023-07-13,S004,P008,1,1408,C231,Online,Printer
T4640,2023-08-12,S002,P005,4,654,C109,Online,Printer
T4641,2023-05-16,S005,P019,1,496,C312,Online,Camera
T4642,2023-01-22,S002,P008,4,1421,C222,Online,Printer
T4643,2023-01-06,S004,P017,3,327,C214,Card,Smartphone
T4644,2023-07-23,S002,P019,1,1043,C120,Online,Camera
T4645,2023-08-27,S002,P012,1,581,C121,Online,Monitor
T4646,2023-07-04,S002,P015,3,1472,C308,Cash,Camera
T4647,2023-12-26,S002,P004,1,1464,C133,Online,Smartwatch
T4648,2023-10-19,S001,P012,4,1033,C233,Cash,Monitor
T4649,2023-12-01,S005,P013,1,651,C291,Online,Monitor
T4650,2023-08-08,S004,P014,4,611,C126,Online,Tablet
T4651,2023-04-26,S005,P005,2,1083,C189,Card,Printer
T4652,2023-11-09,S001,P016,1,640,C192,Cash,Smartwatch
T4653,2023-02-18,S001,P007,4,108,C133,Card,Tablet
T4654,2023-06-22,S001,P015,3,1161,C338,Cash,Camera
T4655,2023-03-23,S001,P013,2,508,C118,Online,Monitor
T4656,2023-11-18,S002,P016,1,153,C374,Card,Smartwatch
T4657,2023-11-29,S005,P012,4,880,C389,Cash,Monitor
T4658,2023-02-14,S003,P007,1,838,C127,Cash,Tablet
T4659,2023-12-01,S004,P016,4,153,C208,Card,Smartwatch
T4660,2023-01-20,S001,P013,1,1327,C326,Cash,Monitor
T4661,2023-08-09,S005,P003,2,791,C119,Online,Monitor
T4662,2023-05-03,S001,P015,2,1408,C323,Cash,Camera
T4663,2023-08-22,S001,P003,1,350,C381,Online,Monitor
T4664,2023-08-09,S001,P007,1,703,C204,Cash,Tablet
T4665,2023-11-19,S001,P018,5,604,C389,Card,Monitor
T4666,2023-12-05,S001,P014,1,677,C137,Online,Tablet
T4667,2023-01-03,S004,P018,1,1414,C344,Cash,Monitor
T4668,2023-07-01,S005,P019,2,1157,C143,Online,Camera
T4669,2023-07-25,S001,P014,1,978,C226,Card,Tablet
T4670,2023-11-16,S001,P020,3,1332,C109,Cash,Smartphone
T4671,2023-02-09,S001,P006,1,409,C114,Cash,Mouse
T4672,2023-02-28,S001,P008,5,136,C231,Online,Printer
T4673,2023-03-03,S002,P007,4,477,C284,Card,Tablet
T4674,2023-05-12,S002,P020,2,416,C382,Card,Smartphone
T4675,2023-03-01,S003,P018,3,392,C153,Cash,Monitor
T4676,2023-11-27,S001,P018,4,396,C141,Online,Monitor
T4677,2023-05-02,S003,P015,3,145,C121,Cash,Camera
T4678,2023-04-17,S004,P020,2,1328,C395,Cash,Smartphone
T4679,2023-04-06,S003,P019,5,1209,C308,Online,Camera
T4680,2023-12-13,S005,P002,2,1321,C251,Card,Headphones
T4681,2023-08-23,S002,P008,3,933,C169,Cash,Printer
T4682,2023-03-03,S002,P011,3,535,C127,Cash,Headphones
T4683,2023-09-13,S001,P018,2,1475,C216,Online,Monitor
T4684,2023-02-18,S001,P013,1,653,C242,Online,Monitor
T4685,2023-12-14,S004,P009,2,461,C141,Cash,Monitor
T4686,2023-06-08,S004,P009,5,497,C206,Card,Monitor
T4687,2023-05-04,S005,P017,2,296,C174,Online,Smartphone
T4688,2023-11-13,S001,P007,4,819,C160,Cash,Tablet
T4689,2023-07-26,S001,P009,1,748,C398,Card,Monitor
T4690,2023-02-17,S004,P001,4,470,C222,Online,Printer
T4691,2023-05-16,S004,P002,2,173,C303,Online,Headphones
T4692,2023-07-20,S004,P004,1,1333,C111,Cash,Smartwatch
T4693,2023-09-07,S002,P014,4,1242,C247,Online,Tablet
T4694,2023-11-10,S003,P004,4,990,C316,Cash,Smartwatch
T4695,2023-12-23,S003,P002,1,926,C114,Online,Headphones
T4696,2023-11-14,S001,P008,1,1184,C167,Card,Printer
T4697,2023-10-22,S002,P018,3,1363,C280,Card,Monitor
T4698,2023-11-10,S004,P019,1,62,C342,Online,Camera
T4699,2023-07-28,S001,P014,2,1336,C260,Cash,Tablet
T4700,2023-12-21,S002,P020,5,849,C110,Online,Smartphone
T4701,2023-07-30,S005,P010,3,1096,C224,Cash,Smartwatch
T4702,2023-07-11,S002,P017,1,994,C373,Online,Smartphone
T4703,2023-02-13,S001,P008,5,249,C341,Card,Printer
T4704,2023-01-29,S003,P014,3,1315,C243,Cash,Tablet
T4705,2023-02-28,S004,P008,2,1312,C267,Card,Printer
T4706,2023-03-12,S005,P005,5,352,C157,Card,Printer
T4707,2023-04-02,S002,P016,1,1238,C238,Card,Smartwatch
T4708,2023-09-22,S001,P008,1,787,C117,Online,Printer
T4709,2023-08-08,S001,P010,2,225,C373,Cash,Smartwatch
T4710,2023-08-03,S004,P008,3,1102,C103,Card,Printer
T4711,2023-10-04,S001,P009,5,726,C343,Cash,Monitor
T4712,2023-03-05,S001,P018,2,584,C208,Cash,Monitor
T4713,2023-12-12,S004,P003,3,1367,C151,Card,Monitor
T4714,2023-10-19,S005,P017,4,526,C274,Online,Smartphone
T4715,2023-09-02,S003,P020,4,432,C216,Card,Smartphone
T4716,2023-03-03,S003,P015,3,605,C283,Card,Camera
T4717,2023-11-28,S002,P017,1,1369,C254,Cash,Smartphone
T4718,2023-06-19,S005,P008,1,383,C347,Online,Printer
T4719,2023-09-26,S002,P002,4,1321,C176,Cash,Headphones
T4720,2023-09-24,S003,P017,1,1314,C344,Online,Smartphone
T4721,2023-02-23,S004,P018,1,1179,C181,Card,Monitor
T4722,2023-01-16,S001,P005,3,947,C329,Online,Printer
T4723,2023-01-08,S003,P009,3,980,C172,Cash,Monitor
T4724,2023-04-14,S005,P009,1,734,C318,Card,Monitor
T4725,2023-02-28,S003,P002,3,610,C343,Online,Headphones
T4726,2023-11-09,S005,P002,5,172,C178,Online,Headphones
T4727,2023-02-09,S005,P019,4,1108,C258,Cash,Camera
T4728,2023-08-25,S005,P003,5,667,C148,Online,Monitor
T4729,2023-04-04,S002,P017,5,1037,C398,Card,Smartphone
T4730,2023-08-10,S004,P014,1,889,C124,Online,Tablet
T4731,2023-07-23,S003,P014,1,465,C210,Cash,Tablet
T4732,2023-05-18,S004,P014,5,757,C152,Online,Tablet
T4733,2023-10-27,S001,P006,5,686,C390,Card,Mouse
T4734,2023-07-26,S003,P003,2,1400,C359,Card,Monitor
T4735,2023-12-02,S004,P001,2,1368,C239,Online,Printer
T4736,2023-03-22,S004,P016,4,396,C375,Online,Smartwatch
T4737,2023-08-06,S001,P004,5,86,C144,Card,Smartwatch
T4738,2023-01-02,S005,P001,3,561,C359,Cash,Printer
T4739,2023-06-27,S003,P017,2,898,C213,Card,Smartphone
T4740,2023-12-12,S003,P018,1,584,C327,Online,Monitor
T4741,2023-10-06,S001,P008,5,959,C165,Online,Printer
T4742,2023-05-26,S005,P002,3,822,C263,Cash,Headphones
T4743,2023-11-14,S003,P018,3,713,C264,Card,Monitor
T4744,2023-08-12,S003,P016,3,1091,C266,Card,Smartwatch
T4745,2023-03-03,S003,P010,1,76,C139,Cash,Smartwatch
T4746,2023-10-21,S005,P008,2,585,C253,Card,Printer
T4747,2023-08-27,S001,P012,3,1102,C369,Cash,Monitor
T4748,2023-07-14,S003,P016,2,1057,C175,Card,Smartwatch
T4749,2023-06-15,S004,P012,4,707,C357,Cash,Monitor
T4750,2023-08-10,S005,P011,1,689,C300,Cash,Headphones
T4751,2023-03-02,S002,P020,2,1190,C198,Cash,Smartphone
T4752,2023-05-09,S001,P019,2,1205,C204,Online,Camera
T4753,2023-06-22,S004,P001,3,1362,C264,Online,Printer
T4754,2023-06-05,S003,P003,3,1309,C213,Online,Monitor
T4755,2023-04-20,S002,P012,1,91,C203,Card,Monitor
T4756,2023-09-26,S001,P009,2,1233,C137,Cash,Monitor
T4757,2023-12-22,S005,P005,5,1198,C206,Card,Printer
T4758,2023-10-05,S002,P001,3,1333,C287,Card,Printer
T4759,2023-03-15,S002,P010,3,1349,C121,Cash,Smartwatch
T4760,2023-07-26,S004,P017,4,262,C248,Online,Smartphone
T4761,2023-10-06,S001,P004,1,885,C229,Card,Smartwatch
T4762,2023-11-22,S004,P015,2,751,C287,Card,Camera
T4763,2023-12-06,S004,P019,2,129,C384,Card,Camera
T4764,2023-12-23,S003,P008,2,1004,C299,Online,Printer
T4765,2023-12-06,S005,P015,3,1301,C335,Cash,Camera
T4766,2023-07-23,S002,P007,1,951,C208,Cash,Tablet
T4767,2023-06-10,S001,P015,2,1168,C109,Card,Camera
T4768,2023-01-28,S005,P008,5,473,C326,Cash,Printer
T4769,2023-09-14,S005,P010,4,968,C309,Online,Smartwatch
T4770,2023-06-14,S001,P018,4,565,C345,Cash,Monitor
T4771,2023-03-04,S005,P004,2,214,C388,Card,Smartwatch
T4772,2023-01-22,S003,P015,3,1499,C166,Card,Camera
T4773,2023-03-11,S005,P011,4,1046,C253,Cash,Headphones
T4774,2023-04-06,S003,P003,4,1042,C291,Card,Monitor
T4775,2023-06-12,S002,P015,4,942,C318,Online,Camera
T4776,2023-03-20,S002,P003,4,1065,C254,Online,Monitor
T4777,2023-01-05,S004,P015,2,1115,C377,Online,Camera
T4778,2023-11-12,S003,P006,1,790,C182,Online,Mouse
T4779,2023-04-30,S002,P001,1,1476,C321,Card,Printer
T4780,2023-10-29,S005,P014,3,804,C380,Card,Tablet
T4781,2023-06-27,S001,P016,5,465,C211,Cash,Smartwatch
T4782,2023-06-25,S001,P001,1,1373,C192,Card,Printer
T4783,2023-08-05,S003,P017,5,1128,C112,Cash,Smartphone
T4784,2023-02-25,S004,P008,1,385,C239,Card,Printer
T4785,2023-07-06,S005,P018,1,930,C255,Cash,Monitor
T4786,2023-08-20,S003,P016,3,1021,C123,Cash,Smartwatch
T4787,2023-09-12,S001,P006,4,734,C320,Online,Mouse
T4788,2023-04-14,S003,P010,3,1407,C337,Cash,Smartwatch
T4789,2023-03-18,S005,P010,1,790,C353,Cash,Smartwatch
T4790,2023-08-18,S002,P005,4,1479,C283,Cash,Printer
T4791,2023-09-15,S005,P012,4,79,C298,Cash,Monitor
T4792,2023-09-21,S002,P020,4,624,C270,Cash,Smartphone
T4793,2023-11-27,S002,P017,5,270,C223,Online,Smartphone
T4794,2023-07-01,S002,P014,1,876,C134,Cash,Tablet
T4795,2023-09-13,S003,P014,2,643,C103,Cash,Tablet
T4796,2023-02-07,S001,P003,3,803,C106,Cash,Monitor
T4797,2023-06-25,S003,P012,5,1326,C202,Card,Monitor
T4798,2023-01-27,S001,P020,3,1394,C292,Card,Smartphone
T4799,2023-10-03,S005,P018,2,1112,C113,Online,Monitor
T4800,2023-05-20,S004,P012,4,1070,C136,Cash,Monitor
T4801,2023-10-26,S005,P002,2,1484,C170,Cash,Headphones
T4802,2023-10-14,S003,P002,3,1485,C389,Card,Headphones
T4803,2023-04-01,S003,P017,2,541,C205,Cash,Smartphone
T4804,2023-03-02,S001,P010,1,487,C304,Online,Smartwatch
T4805,2023-12-31,S003,P018,2,528,C155,Cash,Monitor
T4806,2023-12-13,S002,P019,1,832,C207,Online,Camera
T4807,2023-06-12,S003,P001,2,998,C241,Card,Printer
T4808,2023-12-17,S001,P004,1,1057,C325,Online,Smartwatch
T4809,2023-05-23,S001,P004,1,121,C136,Online,Smartwatch
T4810,2023-09-10,S002,P002,2,631,C233,Online,Headphones
T4811,2023-09-26,S001,P019,5,269,C125,Online,Camera
T4812,2023-10-18,S004,P012,4,1077,C137,Online,Monitor
T4813,2023-07-06,S005,P010,4,1052,C119,Online,Smartwatch
T4814,2023-10-31,S003,P013,4,339,C135,Online,Monitor
T4815,2023-10-18,S004,P020,1,429,C106,Online,Smartphone
T4816,2023-03-27,S003,P015,4,853,C299,Online,Camera
T4817,2023-06-15,S004,P003,1,1428,C134,Card,Monitor
T4818,2023-04-24,S003,P020,5,792,C156,Online,Smartphone
T4819,2023-12-22,S002,P013,2,129,C356,Online,Monitor
T4820,2023-07-02,S001,P008,2,115,C311,Cash,Printer
T4821,2023-07-26,S001,P007,1,185,C197,Cash,Tablet
T4822,2023-09-13,S002,P008,1,448,C382,Cash,Printer
T4823,2023-08-23,S004,P018,5,396,C341,Online,Monitor
T4824,2023-12-21,S005,P009,4,108,C270,Card,Monitor
T4825,2023-01-03,S004,P006,5,827,C394,Card,Mouse
T4826,2023-07-27,S001,P004,2,568,C327,Cash,Smartwatch
T4827,2023-07-16,S005,P015,2,763,C227,Cash,Camera
T4828,2023-12-07,S003,P005,4,1026,C380,Online,Printer
T4829,2023-05-05,S005,P005,2,1310,C121,Card,Printer
T4830,2023-05-18,S004,P007,1,128,C346,Card,Tablet
T4831,2023-12-05,S002,P009,2,164,C190,Cash,Monitor
T4832,2023-01-25,S003,P007,3,1035,C106,Card,Tablet
T4833,2023-03-09,S004,P009,4,175,C366,Cash,Monitor
T4834,2023-03-02,S003,P020,4,622,C197,Cash,Smartphone
T4835,2023-01-29,S005,P010,4,1014,C250,Online,Smartwatch
T4836,2023-01-19,S001,P004,3,549,C180,Cash,Smartwatch
T4837,2023-06-20,S004,P006,5,878,C117,Online,Mouse
T4838,2023-03-15,S002,P014,1,1175,C238,Card,Tablet
T4839,2023-03-02,S005,P009,4,675,C240,Card,Monitor
T4840,2023-06-02,S004,P001,2,1247,C140,Cash,Printer
T4841,2023-10-03,S002,P017,1,501,C268,Cash,Smartphone
T4842,2023-02-17,S004,P013,2,1165,C174,Online,Monitor
T4843,2023-07-30,S005,P007,1,434,C174,Online,Tablet
T4844,2023-12-09,S004,P009,1,1278,C150,Card,Monitor
T4845,2023-05-19,S003,P011,2,412,C110,Card,Headphones
T4846,2023-04-20,S005,P003,2,547,C203,Cash,Monitor
T4847,2023-07-02,S004,P012,1,586,C399,Cash,Monitor
T4848,2023-01-28,S001,P003,4,1307,C204,Online,Monitor
T4849,2023-07-16,S004,P015,2,65,C390,Cash,Camera
T4850,2023-07-10,S003,P010,3,1030,C380,Online,Smartwatch
T4851,2023-11-11,S002,P001,3,1214,C242,Card,Printer
T4852,2023-02-20,S002,P014,1,669,C397,Card,Tablet
T4853,2023-05-29,S002,P020,5,1493,C270,Cash,Smartphone
T4854,2023-09-25,S001,P006,1,349,C113,Online,Mouse
T4855,2023-02-19,S003,P002,1,388,C257,Cash,Headphones
T4856,2023-09-03,S005,P008,4,352,C274,Cash,Printer
T4857,2023-04-23,S002,P001,4,641,C262,Online,Printer
T4858,2023-06-19,S003,P004,5,125,C232,Cash,Smartwatch
T4859,2023-06-15,S004,P004,5,963,C128,Online,Smartwatch
T4860,2023-01-14,S001,P005,5,829,C183,Online,Printer
T4861,2023-07-22,S003,P020,5,970,C369,Cash,Smartphone
T4862,2023-10-15,S003,P009,5,1389,C351,Online,Monitor
T4863,2023-07-08,S005,P013,1,1148,C206,Card,Monitor
T4864,2023-06-04,S003,P018,1,415,C361,Card,Monitor
T4865,2023-02-24,S005,P017,3,702,C114,Card,Smartphone
T4866,2023-07-01,S001,P001,3,1055,C180,Card,Printer
T4867,2023-07-29,S001,P015,2,445,C260,Cash,Camera
T4868,2023-03-16,S004,P002,1,1304,C278,Card,Headphones
T4869,2023-10-04,S005,P016,5,853,C255,Card,Smartwatch
T4870,2023-05-13,S005,P020,2,1101,C135,Card,Smartphone
T4871,2023-12-09,S002,P005,4,1368,C359,Card,Printer
T4872,2023-02-28,S002,P019,1,894,C360,Cash,Camera
T4873,2023-12-11,S004,P005,3,921,C235,Card,Printer
T4874,2023-07-01,S001,P002,1,1164,C231,Online,Headphones
T4875,2023-12-05,S002,P007,1,164,C181,Online,Tablet
T4876,2023-11-17,S003,P003,1,1232,C159,Cash,Monitor
T4877,2023-03-05,S001,P017,1,1331,C174,Cash,Smartphone
T4878,2023-11-23,S003,P003,4,422,C339,Cash,Monitor
T4879,2023-09-17,S005,P013,3,899,C229,Card,Monitor
T4880,2023-07-12,S001,P007,1,139,C238,Cash,Tablet
T4881,2023-05-23,S004,P003,4,806,C203,Card,Monitor
T4882,2023-04-14,S005,P015,2,1371,C109,Cash,Camera
T4883,2023-08-02,S005,P018,1,80,C332,Online,Monitor
T4884,2023-08-30,S003,P010,4,407,C199,Online,Smartwatch
T4885,2023-07-28,S005,P007,5,519,C318,Card,Tablet
T4886,2023-04-03,S002,P009,2,1201,C337,Cash,Monitor
T4887,2023-05-22,S001,P005,3,319,C322,Online,Printer
T4888,2023-04-22,S002,P020,1,1486,C268,Card,Smartphone
T4889,2023-02-28,S003,P008,1,258,C162,Online,Printer
T4890,2023-02-12,S003,P014,4,739,C110,Cash,Tablet
T4891,2023-07-26,S001,P004,3,1379,C334,Card,Smartwatch
T4892,2023-09-25,S005,P020,5,1264,C187,Online,Smartphone
T4893,2023-10-23,S004,P014,2,1430,C367,Cash,Tablet
T4894,2023-04-28,S003,P012,3,506,C304,Card,Monitor
T4895,2023-01-20,S001,P002,1,498,C341,Online,Headphones
T4896,2023-08-10,S004,P013,4,117,C156,Online,Monitor
T4897,2023-06-15,S005,P001,5,923,C210,Card,Printer
